,R,G,B
train_9087,46.24931335449219,58.12420654296875,45.366607666015625
train_9088,130.8855438232422,126.29225158691406,112.64126586914062
train_9089,115.58277893066406,105.29269409179688,83.86982727050781
train_9090,119.80340576171875,127.43841552734375,120.91252136230469
train_9091,96.12583923339844,76.90660095214844,42.61286926269531
train_9092,57.164825439453125,62.97444152832031,55.97438049316406
train_9093,72.40086364746094,84.72434997558594,65.77658081054688
train_9094,34.50404357910156,46.53376770019531,37.993499755859375
train_9095,130.6963653564453,139.011962890625,125.51091003417969
train_9096,41.06834411621094,55.14076232910156,47.683380126953125
train_9097,102.46173095703125,114.74320983886719,108.36984252929688
train_9098,70.16683959960938,75.27186584472656,70.77346801757812
train_9099,45.73646545410156,60.22517395019531,61.3851318359375
train_9100,99.57395935058594,94.59956359863281,82.184326171875
train_9101,68.95783996582031,77.42424011230469,67.31599426269531
train_9102,41.85722351074219,53.88081359863281,44.89862060546875
train_9103,150.00738525390625,153.04139709472656,140.3112335205078
train_9104,136.749267578125,145.5975341796875,145.04815673828125
train_9105,71.08723449707031,80.23698425292969,78.38726806640625
train_9106,31.7105712890625,46.13771057128906,38.515045166015625
train_9107,65.38545227050781,64.15872192382812,59.51722717285156
train_9108,162.8133544921875,158.8542938232422,150.18475341796875
train_9109,105.95198059082031,114.43353271484375,105.8365478515625
train_9110,155.96908569335938,160.05905151367188,151.16717529296875
train_9111,86.51844787597656,90.96978759765625,81.22308349609375
train_9112,45.69148254394531,60.669342041015625,57.11492919921875
train_9113,149.90817260742188,154.3591766357422,138.7588653564453
train_9114,79.1259765625,92.03440856933594,91.55682373046875
train_9115,140.79656982421875,142.12591552734375,121.77578735351562
train_9116,76.09719848632812,89.71067810058594,82.87249755859375
train_9117,59.60255432128906,72.99049377441406,72.62506103515625
train_9118,56.622650146484375,60.56390380859375,50.648956298828125
train_9119,74.96833801269531,86.14680480957031,79.58920288085938
train_9120,77.79928588867188,83.89198303222656,74.86741638183594
train_9121,39.50782775878906,56.12593078613281,51.71766662597656
train_9122,138.7030792236328,138.48641967773438,125.99795532226562
train_9123,141.9683837890625,149.63409423828125,140.6120147705078
train_9124,83.85064697265625,96.43446350097656,89.76853942871094
train_9125,42.92906188964844,58.59706115722656,54.187957763671875
train_9126,40.41754150390625,55.383636474609375,49.80979919433594
train_9127,44.3922119140625,60.52130126953125,64.06980895996094
train_9128,122.46400451660156,126.85542297363281,109.69589233398438
train_9129,133.77247619628906,122.30880737304688,110.20980834960938
train_9130,80.82582092285156,85.57405090332031,73.61622619628906
train_9131,113.14619445800781,122.33406066894531,104.9691162109375
train_9132,148.69241333007812,152.3033905029297,137.8109893798828
train_9133,63.72706604003906,64.9754638671875,54.65525817871094
train_9134,100.54046630859375,104.34555053710938,99.65731811523438
train_9135,52.727813720703125,64.79981994628906,55.411651611328125
train_9136,49.78239440917969,61.81431579589844,61.30256652832031
train_9137,44.43879699707031,57.770538330078125,51.63932800292969
train_9138,239.775390625,230.1129150390625,228.25840759277344
train_9139,62.108612060546875,77.03701782226562,67.82696533203125
train_9140,119.15525817871094,133.24388122558594,123.15647888183594
train_9141,51.08140563964844,51.38404846191406,43.62654113769531
train_9142,87.09333801269531,96.39309692382812,85.98849487304688
train_9143,46.294281005859375,58.912872314453125,57.32989501953125
train_9144,108.59593200683594,108.8758544921875,89.66677856445312
train_9145,222.31802368164062,206.62451171875,221.77853393554688
train_9146,125.9007568359375,129.8450469970703,117.01188659667969
train_9147,120.72491455078125,123.16262817382812,114.9932861328125
train_9148,65.80561828613281,81.5555419921875,65.50199890136719
train_9149,105.2379150390625,112.30799865722656,99.2169189453125
train_9150,67.63455200195312,76.09249877929688,57.81889343261719
train_9151,129.73001098632812,118.67570495605469,100.61964416503906
train_9152,108.77192687988281,104.7918701171875,81.28599548339844
train_9153,88.82098388671875,99.96546936035156,89.95562744140625
train_9154,121.60539245605469,115.42080688476562,104.34671020507812
train_9155,45.33282470703125,59.22261047363281,48.64704895019531
train_9156,85.22993469238281,93.09255981445312,85.13436889648438
train_9157,47.745635986328125,64.99433898925781,57.80908203125
train_9158,69.26228332519531,71.32058715820312,62.58753967285156
train_9159,103.48072814941406,100.6956787109375,88.23602294921875
train_9160,49.30992126464844,61.1402587890625,40.25755310058594
train_9161,57.7537841796875,62.269073486328125,48.86915588378906
train_9162,49.071502685546875,61.89189147949219,42.370391845703125
train_9163,139.7714080810547,135.08987426757812,116.40556335449219
train_9164,53.48002624511719,69.13235473632812,65.45448303222656
train_9165,34.46632385253906,51.55335998535156,37.13385009765625
train_9166,78.9666748046875,84.19020080566406,73.7938232421875
train_9167,36.72941589355469,51.27760314941406,41.332366943359375
train_9168,39.69136047363281,51.54176330566406,40.9161376953125
train_9169,142.8701171875,136.7758026123047,125.57957458496094
train_9170,188.28309631347656,183.5058135986328,171.6502227783203
train_9171,46.67041015625,58.50346374511719,42.63775634765625
train_9172,69.41790771484375,84.98060607910156,79.72892761230469
train_9173,120.93948364257812,120.91532897949219,112.36026000976562
train_9174,115.66822814941406,120.24356079101562,109.37879943847656
train_9175,95.64175415039062,87.46151733398438,69.54927062988281
train_9176,56.83558654785156,71.3492431640625,66.31111145019531
train_9177,53.52284240722656,64.69259643554688,55.98439025878906
train_9178,91.42079162597656,97.10980224609375,77.41529846191406
train_9179,148.22998046875,137.6100311279297,116.44224548339844
train_9180,53.91790771484375,67.57186889648438,61.67820739746094
train_9181,96.17524719238281,94.96125793457031,84.69461059570312
train_9182,43.108367919921875,50.32179260253906,35.3775634765625
train_9183,102.55223083496094,107.5567626953125,98.99880981445312
train_9184,115.77522277832031,134.37063598632812,126.62167358398438
train_9185,38.766448974609375,50.917205810546875,45.41517639160156
train_9186,41.8924560546875,54.32948303222656,45.35966491699219
train_9187,86.77723693847656,94.67280578613281,76.54191589355469
train_9188,27.190658569335938,41.21205139160156,25.022476196289062
train_9189,64.69064331054688,82.58297729492188,82.62704467773438
train_9190,75.89051818847656,89.36790466308594,87.74822998046875
train_9191,57.78254699707031,56.84236145019531,36.70454406738281
train_9192,93.51507568359375,90.58119201660156,61.467376708984375
train_9193,58.20137023925781,67.040283203125,60.61238098144531
train_9194,76.08892822265625,89.53964233398438,81.14851379394531
train_9195,43.10600280761719,55.717681884765625,45.72413635253906
train_9196,54.41612243652344,61.542388916015625,48.07865905761719
train_9197,61.034881591796875,66.1920166015625,57.715240478515625
train_9198,43.2001953125,47.33233642578125,29.043289184570312
train_9199,43.532012939453125,58.24798583984375,53.987060546875
train_9200,39.704254150390625,53.497833251953125,49.29522705078125
train_9201,149.4438934326172,144.20872497558594,130.779296875
train_9202,36.311187744140625,50.53706359863281,48.410430908203125
train_9203,98.61006164550781,94.29792785644531,78.5045166015625
train_9204,105.9239501953125,117.63368225097656,110.37654113769531
train_9205,69.40031433105469,76.18537902832031,69.47843933105469
train_9206,122.40837097167969,135.46719360351562,124.23751831054688
train_9207,27.839675903320312,44.38633728027344,40.95137023925781
train_9208,100.64601135253906,107.66171264648438,90.00163269042969
train_9209,40.98759460449219,59.08335876464844,54.631103515625
train_9210,43.03582763671875,48.12873840332031,37.352386474609375
train_9211,58.415313720703125,69.36393737792969,63.12506103515625
train_9212,105.65342712402344,102.67605590820312,80.82594299316406
train_9213,63.164520263671875,74.835693359375,62.87617492675781
train_9214,58.00627136230469,70.56358337402344,61.63294982910156
train_9215,48.164276123046875,60.48539733886719,51.46363830566406
train_9216,114.87388610839844,122.88031005859375,107.48052978515625
train_9217,44.226165771484375,59.13304138183594,55.87675476074219
train_9218,120.71017456054688,111.16775512695312,88.04313659667969
train_9219,127.68209838867188,126.11027526855469,101.76422119140625
train_9220,41.734710693359375,51.584197998046875,51.04789733886719
train_9221,98.13723754882812,102.16938781738281,82.3076171875
train_9222,133.8154754638672,135.44744873046875,122.63432312011719
train_9223,71.27470397949219,79.88697814941406,70.03292846679688
train_9224,174.5623321533203,164.6431427001953,153.3363494873047
train_9225,79.85301208496094,94.30044555664062,93.670654296875
train_9226,41.62974548339844,55.039642333984375,48.40576171875
train_9227,70.58006286621094,85.96047973632812,69.789794921875
train_9228,51.7994384765625,56.95976257324219,46.851348876953125
train_9229,144.39195251464844,149.9073944091797,143.4528045654297
train_9230,79.38511657714844,80.8482666015625,71.67532348632812
train_9231,55.16770935058594,73.43292236328125,66.905029296875
train_9232,69.22447204589844,75.25857543945312,55.1104736328125
train_9233,121.5758056640625,97.01284790039062,56.9259033203125
train_9234,111.12908935546875,104.464111328125,84.79827880859375
train_9235,50.568084716796875,62.79020690917969,48.73112487792969
train_9236,102.58381652832031,106.20310974121094,94.54116821289062
train_9237,42.603424072265625,54.691375732421875,38.48689270019531
train_9238,61.707122802734375,68.79562377929688,63.52729797363281
train_9239,76.64613342285156,83.48130798339844,61.000457763671875
train_9240,74.88787841796875,75.12814331054688,56.41192626953125
train_9241,58.20350646972656,67.01615905761719,40.17146301269531
train_9242,30.93096923828125,48.40965270996094,44.69941711425781
train_9243,54.5994873046875,69.82460021972656,68.19483947753906
train_9244,42.48590087890625,52.53321838378906,46.55364990234375
train_9245,140.61614990234375,126.05517578125,108.52334594726562
train_9246,64.86158752441406,73.30361938476562,64.0455322265625
train_9247,28.8924560546875,38.70256042480469,21.351043701171875
train_9248,31.50604248046875,42.44757080078125,31.410690307617188
train_9249,133.83815002441406,126.95907592773438,103.05001831054688
train_9250,72.39250183105469,77.09309387207031,65.92961120605469
train_9251,61.37385559082031,81.50119018554688,76.27108764648438
train_9252,124.50764465332031,124.07785034179688,106.51730346679688
train_9253,77.42304992675781,86.18661499023438,72.90350341796875
train_9254,113.13397216796875,125.83255004882812,117.94908142089844
train_9255,40.28138732910156,51.393585205078125,47.985870361328125
train_9256,52.71403503417969,60.378082275390625,32.246429443359375
train_9257,97.09635925292969,106.22972106933594,97.73219299316406
train_9258,130.3075408935547,137.63388061523438,129.15811157226562
train_9259,127.08004760742188,129.68421936035156,116.21913146972656
train_9260,78.63642883300781,88.04806518554688,73.57196044921875
train_9261,35.384979248046875,52.7109375,42.0712890625
train_9262,32.824310302734375,44.06968688964844,32.653076171875
train_9263,52.84226989746094,67.88922119140625,63.73443603515625
train_9264,35.896697998046875,46.528411865234375,44.76686096191406
train_9265,94.09063720703125,99.23808288574219,87.63368225097656
train_9266,68.08677673339844,78.99417114257812,71.48106384277344
train_9267,32.40278625488281,47.14881896972656,34.69721984863281
train_9268,75.74095153808594,84.51614379882812,72.82247924804688
train_9269,114.22027587890625,121.4132080078125,110.39808654785156
train_9270,50.801361083984375,67.11347961425781,56.0010986328125
train_9271,91.28659057617188,92.87396240234375,78.91996765136719
train_9272,44.89933776855469,56.56353759765625,55.74237060546875
train_9273,114.78669738769531,119.07249450683594,110.19015502929688
train_9274,36.15943908691406,49.330810546875,42.90184020996094
train_9275,49.3741455078125,61.69233703613281,60.92839050292969
train_9276,37.90486145019531,50.87934875488281,45.8231201171875
train_9277,62.40972900390625,78.95298767089844,63.511260986328125
train_9278,79.74575805664062,84.90707397460938,67.36946105957031
train_9279,44.36640930175781,57.266632080078125,46.665130615234375
